;PolBez;Altersgr;GebLand;Geschl;GeimpftGenesen;Anz
47283;BEZIMST-917;ALT10IMST-8;AUSLAND;m;1;406
47284;BEZIMST-917;ALT10IMST-8;AUSLAND;m;3;67
47285;BEZIMST-917;ALT10IMST-8;AUSLAND;m;2;46
47286;BEZIMST-917;ALT10IMST-8;AUSLAND;m;0;339
47287;BEZIMST-917;ALT10IMST-8;AUSLAND;f;1;532
47288;BEZIMST-917;ALT10IMST-8;AUSLAND;f;3;74
47289;BEZIMST-917;ALT10IMST-8;AUSLAND;f;2;62
47290;BEZIMST-917;ALT10IMST-8;AUSLAND;f;0;356
47291;BEZIMST-917;ALT10IMST-9;INLAND;m;1;869
47292;BEZIMST-917;ALT10IMST-9;INLAND;m;3;175
47293;BEZIMST-917;ALT10IMST-9;INLAND;m;2;18
47294;BEZIMST-917;ALT10IMST-9;INLAND;m;0;83
47295;BEZIMST-917;ALT10IMST-9;INLAND;f;1;1252
47296;BEZIMST-917;ALT10IMST-9;INLAND;f;3;192
47297;BEZIMST-917;ALT10IMST-9;INLAND;f;2;29
47298;BEZIMST-917;ALT10IMST-9;INLAND;f;0;132
47299;BEZIMST-917;ALT10IMST-9;AUSLAND;m;1;189
47300;BEZIMST-917;ALT10IMST-9;AUSLAND;m;3;44
47301;BEZIMST-917;ALT10IMST-9;AUSLAND;m;2;11
47302;BEZIMST-917;ALT10IMST-9;AUSLAND;m;0;104
47303;BEZIMST-917;ALT10IMST-9;AUSLAND;f;1;255
47304;BEZIMST-917;ALT10IMST-9;AUSLAND;f;3;49
47305;BEZIMST-917;ALT10IMST-9;AUSLAND;f;2;20
47306;BEZIMST-917;ALT10IMST-9;AUSLAND;f;0;112
47307;BEZIMST-917;ALT10IMST-10;INLAND;m;1;205
47308;BEZIMST-917;ALT10IMST-10;INLAND;m;3;35
47309;BEZIMST-917;ALT10IMST-10;INLAND;m;2;9
47310;BEZIMST-917;ALT10IMST-10;INLAND;m;0;27
47311;BEZIMST-917;ALT10IMST-10;INLAND;f;1;449
47312;BEZIMST-917;ALT10IMST-10;INLAND;f;3;85
47313;BEZIMST-917;ALT10IMST-10;INLAND;f;2;11
47314;BEZIMST-917;ALT10IMST-10;INLAND;f;0;85
47315;BEZIMST-917;ALT10IMST-10;AUSLAND;m;1;30
47316;BEZIMST-917;ALT10IMST-10;AUSLAND;m;3;4
47317;BEZIMST-917;ALT10IMST-10;AUSLAND;m;2;2
47318;BEZIMST-917;ALT10IMST-10;AUSLAND;m;0;15
47319;BEZIMST-917;ALT10IMST-10;AUSLAND;f;1;62
47320;BEZIMST-917;ALT10IMST-10;AUSLAND;f;3;14
47321;BEZIMST-917;ALT10IMST-10;AUSLAND;f;2;8
47322;BEZIMST-917;ALT10IMST-10;AUSLAND;f;0;35
47609;BEZIMST-918;ALT10IMST-1;INLAND;m;1;30
47610;BEZIMST-918;ALT10IMST-1;INLAND;m;3;9
47611;BEZIMST-918;ALT10IMST-1;INLAND;m;2;254
47612;BEZIMST-918;ALT10IMST-1;INLAND;m;0;700
47613;BEZIMST-918;ALT10IMST-1;INLAND;f;1;23
47614;BEZIMST-918;ALT10IMST-1;INLAND;f;3;14
47615;BEZIMST-918;ALT10IMST-1;INLAND;f;2;251
47616;BEZIMST-918;ALT10IMST-1;INLAND;f;0;709
47617;BEZIMST-918;ALT10IMST-1;AUSLAND;m;1;3
47618;BEZIMST-918;ALT10IMST-1;AUSLAND;m;2;7
47619;BEZIMST-918;ALT10IMST-1;AUSLAND;m;0;21
47620;BEZIMST-918;ALT10IMST-1;AUSLAND;f;1;3
47621;BEZIMST-918;ALT10IMST-1;AUSLAND;f;3;2
47622;BEZIMST-918;ALT10IMST-1;AUSLAND;f;2;5
47623;BEZIMST-918;ALT10IMST-1;AUSLAND;f;0;18
47624;BEZIMST-918;ALT10IMST-2;INLAND;m;1;511
47625;BEZIMST-918;ALT10IMST-2;INLAND;m;3;403
47626;BEZIMST-918;ALT10IMST-2;INLAND;m;2;499
47627;BEZIMST-918;ALT10IMST-2;INLAND;m;0;375
47628;BEZIMST-918;ALT10IMST-2;INLAND;f;1;509
47629;BEZIMST-918;ALT10IMST-2;INLAND;f;3;428
47630;BEZIMST-918;ALT10IMST-2;INLAND;f;2;487
47631;BEZIMST-918;ALT10IMST-2;INLAND;f;0;336
47632;BEZIMST-918;ALT10IMST-2;AUSLAND;m;1;85
47633;BEZIMST-918;ALT10IMST-2;AUSLAND;m;3;65
47634;BEZIMST-918;ALT10IMST-2;AUSLAND;m;2;114
47635;BEZIMST-918;ALT10IMST-2;AUSLAND;m;0;99
47636;BEZIMST-918;ALT10IMST-2;AUSLAND;f;1;81
47637;BEZIMST-918;ALT10IMST-2;AUSLAND;f;3;72
47638;BEZIMST-918;ALT10IMST-2;AUSLAND;f;2;114
47639;BEZIMST-918;ALT10IMST-2;AUSLAND;f;0;96
47640;BEZIMST-918;ALT10IMST-3;INLAND;m;1;672
47641;BEZIMST-918;ALT10IMST-3;INLAND;m;3;589
47642;BEZIMST-918;ALT10IMST-3;INLAND;m;2;287
47643;BEZIMST-918;ALT10IMST-3;INLAND;m;0;171
47644;BEZIMST-918;ALT10IMST-3;INLAND;f;1;694
47645;BEZIMST-918;ALT10IMST-3;INLAND;f;3;725
47646;BEZIMST-918;ALT10IMST-3;INLAND;f;2;286
47647;BEZIMST-918;ALT10IMST-3;INLAND;f;0;137
47648;BEZIMST-918;ALT10IMST-3;AUSLAND;m;1;187
47649;BEZIMST-918;ALT10IMST-3;AUSLAND;m;3;95
47650;BEZIMST-918;ALT10IMST-3;AUSLAND;m;2;117
47651;BEZIMST-918;ALT10IMST-3;AUSLAND;m;0;158
47652;BEZIMST-918;ALT10IMST-3;AUSLAND;f;1;186
47653;BEZIMST-918;ALT10IMST-3;AUSLAND;f;3;154
47654;BEZIMST-918;ALT10IMST-3;AUSLAND;f;2;129
47655;BEZIMST-918;ALT10IMST-3;AUSLAND;f;0;174
47656;BEZIMST-918;ALT10IMST-4;INLAND;m;1;1053
47657;BEZIMST-918;ALT10IMST-4;INLAND;m;3;879
47658;BEZIMST-918;ALT10IMST-4;INLAND;m;2;245
47659;BEZIMST-918;ALT10IMST-4;INLAND;m;0;190
47660;BEZIMST-918;ALT10IMST-4;INLAND;f;1;1133
47661;BEZIMST-918;ALT10IMST-4;INLAND;f;3;1028
47662;BEZIMST-918;ALT10IMST-4;INLAND;f;2;271
47663;BEZIMST-918;ALT10IMST-4;INLAND;f;0;188
47664;BEZIMST-918;ALT10IMST-4;AUSLAND;m;1;506
47665;BEZIMST-918;ALT10IMST-4;AUSLAND;m;3;317
47666;BEZIMST-918;ALT10IMST-4;AUSLAND;m;2;199
47667;BEZIMST-918;ALT10IMST-4;AUSLAND;m;0;337
47668;BEZIMST-918;ALT10IMST-4;AUSLAND;f;1;573
47669;BEZIMST-918;ALT10IMST-4;AUSLAND;f;3;401
47670;BEZIMST-918;ALT10IMST-4;AUSLAND;f;2;267
47671;BEZIMST-918;ALT10IMST-4;AUSLAND;f;0;296
47672;BEZIMST-918;ALT10IMST-5;INLAND;m;1;932
47673;BEZIMST-918;ALT10IMST-5;INLAND;m;3;707
47674;BEZIMST-918;ALT10IMST-5;INLAND;m;2;167
47675;BEZIMST-918;ALT10IMST-5;INLAND;m;0;197
47676;BEZIMST-918;ALT10IMST-5;INLAND;f;1;1014
47677;BEZIMST-918;ALT10IMST-5;INLAND;f;3;765
47678;BEZIMST-918;ALT10IMST-5;INLAND;f;2;183
47679;BEZIMST-918;ALT10IMST-5;INLAND;f;0;149
47680;BEZIMST-918;ALT10IMST-5;AUSLAND;m;1;556
47681;BEZIMST-918;ALT10IMST-5;AUSLAND;m;3;301
47682;BEZIMST-918;ALT10IMST-5;AUSLAND;m;2;205
47683;BEZIMST-918;ALT10IMST-5;AUSLAND;m;0;277
47684;BEZIMST-918;ALT10IMST-5;AUSLAND;f;1;587
47685;BEZIMST-918;ALT10IMST-5;AUSLAND;f;3;434
47686;BEZIMST-918;ALT10IMST-5;AUSLAND;f;2;277
47687;BEZIMST-918;ALT10IMST-5;AUSLAND;f;0;232
47688;BEZIMST-918;ALT10IMST-6;INLAND;m;1;1038
47689;BEZIMST-918;ALT10IMST-6;INLAND;m;3;619
47690;BEZIMST-918;ALT10IMST-6;INLAND;m;2;122
47691;BEZIMST-918;ALT10IMST-6;INLAND;m;0;209
47692;BEZIMST-918;ALT10IMST-6;INLAND;f;1;1118
47693;BEZIMST-918;ALT10IMST-6;INLAND;f;3;713
47694;BEZIMST-918;ALT10IMST-6;INLAND;f;2;159
47695;BEZIMST-918;ALT10IMST-6;INLAND;f;0;176
47696;BEZIMST-918;ALT10IMST-6;AUSLAND;m;1;482
47697;BEZIMST-918;ALT10IMST-6;AUSLAND;m;3;242
47698;BEZIMST-918;ALT10IMST-6;AUSLAND;m;2;138
47699;BEZIMST-918;ALT10IMST-6;AUSLAND;m;0;255
47700;BEZIMST-918;ALT10IMST-6;AUSLAND;f;1;573
47701;BEZIMST-918;ALT10IMST-6;AUSLAND;f;3;322
47702;BEZIMST-918;ALT10IMST-6;AUSLAND;f;2;198
47703;BEZIMST-918;ALT10IMST-6;AUSLAND;f;0;250
47704;BEZIMST-918;ALT10IMST-7;INLAND;m;1;1220
47705;BEZIMST-918;ALT10IMST-7;INLAND;m;3;474
47706;BEZIMST-918;ALT10IMST-7;INLAND;m;2;65
47707;BEZIMST-918;ALT10IMST-7;INLAND;m;0;182
47708;BEZIMST-918;ALT10IMST-7;INLAND;f;1;1402
47709;BEZIMST-918;ALT10IMST-7;INLAND;f;3;473
47710;BEZIMST-918;ALT10IMST-7;INLAND;f;2;115
47711;BEZIMST-918;ALT10IMST-7;INLAND;f;0;222
47712;BEZIMST-918;ALT10IMST-7;AUSLAND;m;1;445
47713;BEZIMST-918;ALT10IMST-7;AUSLAND;m;3;156
47714;BEZIMST-918;ALT10IMST-7;AUSLAND;m;2;80
47715;BEZIMST-918;ALT10IMST-7;AUSLAND;m;0;188
47716;BEZIMST-918;ALT10IMST-7;AUSLAND;f;1;484
47717;BEZIMST-918;ALT10IMST-7;AUSLAND;f;3;162
47718;BEZIMST-918;ALT10IMST-7;AUSLAND;f;2;112
47719;BEZIMST-918;ALT10IMST-7;AUSLAND;f;0;215
47720;BEZIMST-918;ALT10IMST-8;INLAND;m;1;817
47721;BEZIMST-918;ALT10IMST-8;INLAND;m;3;203
47722;BEZIMST-918;ALT10IMST-8;INLAND;m;2;31
47723;BEZIMST-918;ALT10IMST-8;INLAND;m;0;98
47724;BEZIMST-918;ALT10IMST-8;INLAND;f;1;1170
47725;BEZIMST-918;ALT10IMST-8;INLAND;f;3;264
47726;BEZIMST-918;ALT10IMST-8;INLAND;f;2;49
47727;BEZIMST-918;ALT10IMST-8;INLAND;f;0;141
47728;BEZIMST-918;ALT10IMST-8;AUSLAND;m;1;299
47729;BEZIMST-918;ALT10IMST-8;AUSLAND;m;3;53
47730;BEZIMST-918;ALT10IMST-8;AUSLAND;m;2;27
47731;BEZIMST-918;ALT10IMST-8;AUSLAND;m;0;175
47732;BEZIMST-918;ALT10IMST-8;AUSLAND;f;1;405
47733;BEZIMST-918;ALT10IMST-8;AUSLAND;f;3;78
47734;BEZIMST-918;ALT10IMST-8;AUSLAND;f;2;31
47735;BEZIMST-918;ALT10IMST-8;AUSLAND;f;0;192
47736;BEZIMST-918;ALT10IMST-9;INLAND;m;1;874
47737;BEZIMST-918;ALT10IMST-9;INLAND;m;3;228
47738;BEZIMST-918;ALT10IMST-9;INLAND;m;2;19
47739;BEZIMST-918;ALT10IMST-9;INLAND;m;0;68
47740;BEZIMST-918;ALT10IMST-9;INLAND;f;1;1290
47741;BEZIMST-918;ALT10IMST-9;INLAND;f;3;234
47742;BEZIMST-918;ALT10IMST-9;INLAND;f;2;25
47743;BEZIMST-918;ALT10IMST-9;INLAND;f;0;154
47744;BEZIMST-918;ALT10IMST-9;AUSLAND;m;1;194
47745;BEZIMST-918;ALT10IMST-9;AUSLAND;m;3;50
47746;BEZIMST-918;ALT10IMST-9;AUSLAND;m;2;7
47747;BEZIMST-918;ALT10IMST-9;AUSLAND;m;0;53
47748;BEZIMST-918;ALT10IMST-9;AUSLAND;f;1;289
47749;BEZIMST-918;ALT10IMST-9;AUSLAND;f;3;58
47750;BEZIMST-918;ALT10IMST-9;AUSLAND;f;2;20
47751;BEZIMST-918;ALT10IMST-9;AUSLAND;f;0;78
47752;BEZIMST-918;ALT10IMST-10;INLAND;m;1;240
47753;BEZIMST-918;ALT10IMST-10;INLAND;m;3;52
47754;BEZIMST-918;ALT10IMST-10;INLAND;m;2;9
47755;BEZIMST-918;ALT10IMST-10;INLAND;m;0;22
47756;BEZIMST-918;ALT10IMST-10;INLAND;f;1;529
47757;BEZIMST-918;ALT10IMST-10;INLAND;f;3;84
47758;BEZIMST-918;ALT10IMST-10;INLAND;f;2;13
47759;BEZIMST-918;ALT10IMST-10;INLAND;f;0;79
47760;BEZIMST-918;ALT10IMST-10;AUSLAND;m;1;67
47761;BEZIMST-918;ALT10IMST-10;AUSLAND;m;3;10
47762;BEZIMST-918;ALT10IMST-10;AUSLAND;m;0;15
47763;BEZIMST-918;ALT10IMST-10;AUSLAND;f;1;119
47764;BEZIMST-918;ALT10IMST-10;AUSLAND;f;3;12
47765;BEZIMST-918;ALT10IMST-10;AUSLAND;f;2;5
47766;BEZIMST-918;ALT10IMST-10;AUSLAND;f;0;27
48053;BEZIMST-919;ALT10IMST-1;INLAND;m;1;27
48054;BEZIMST-919;ALT10IMST-1;INLAND;m;3;13
48055;BEZIMST-919;ALT10IMST-1;INLAND;m;2;281
48056;BEZIMST-919;ALT10IMST-1;INLAND;m;0;1019
48057;BEZIMST-919;ALT10IMST-1;INLAND;f;1;30
48058;BEZIMST-919;ALT10IMST-1;INLAND;f;3;12
48059;BEZIMST-919;ALT10IMST-1;INLAND;f;2;280
48060;BEZIMST-919;ALT10IMST-1;INLAND;f;0;928
48061;BEZIMST-919;ALT10IMST-1;AUSLAND;m;3;1
48062;BEZIMST-919;ALT10IMST-1;AUSLAND;m;2;7
48063;BEZIMST-919;ALT10IMST-1;AUSLAND;m;0;28
48064;BEZIMST-919;ALT10IMST-1;AUSLAND;f;3;1
48065;BEZIMST-919;ALT10IMST-1;AUSLAND;f;2;9
48066;BEZIMST-919;ALT10IMST-1;AUSLAND;f;0;32
48067;BEZIMST-919;ALT10IMST-2;INLAND;m;1;651
48068;BEZIMST-919;ALT10IMST-2;INLAND;m;3;549
48069;BEZIMST-919;ALT10IMST-2;INLAND;m;2;872
48070;BEZIMST-919;ALT10IMST-2;INLAND;m;0;661
48071;BEZIMST-919;ALT10IMST-2;INLAND;f;1;639
48072;BEZIMST-919;ALT10IMST-2;INLAND;f;3;517
48073;BEZIMST-919;ALT10IMST-2;INLAND;f;2;821
48074;BEZIMST-919;ALT10IMST-2;INLAND;f;0;616
48075;BEZIMST-919;ALT10IMST-2;AUSLAND;m;1;145
48076;BEZIMST-919;ALT10IMST-2;AUSLAND;m;3;87
48077;BEZIMST-919;ALT10IMST-2;AUSLAND;m;2;237
48078;BEZIMST-919;ALT10IMST-2;AUSLAND;m;0;185
48079;BEZIMST-919;ALT10IMST-2;AUSLAND;f;1;117
48080;BEZIMST-919;ALT10IMST-2;AUSLAND;f;3;85
48081;BEZIMST-919;ALT10IMST-2;AUSLAND;f;2;208
48082;BEZIMST-919;ALT10IMST-2;AUSLAND;f;0;189
48083;BEZIMST-919;ALT10IMST-3;INLAND;m;1;1003
48084;BEZIMST-919;ALT10IMST-3;INLAND;m;3;798
48085;BEZIMST-919;ALT10IMST-3;INLAND;m;2;476
48086;BEZIMST-919;ALT10IMST-3;INLAND;m;0;313
48087;BEZIMST-919;ALT10IMST-3;INLAND;f;1;957
48088;BEZIMST-919;ALT10IMST-3;INLAND;f;3;896
48089;BEZIMST-919;ALT10IMST-3;INLAND;f;2;433
48090;BEZIMST-919;ALT10IMST-3;INLAND;f;0;239
48091;BEZIMST-919;ALT10IMST-3;AUSLAND;m;1;303
48092;BEZIMST-919;ALT10IMST-3;AUSLAND;m;3;167
48093;BEZIMST-919;ALT10IMST-3;AUSLAND;m;2;180
48094;BEZIMST-919;ALT10IMST-3;AUSLAND;m;0;245
48095;BEZIMST-919;ALT10IMST-3;AUSLAND;f;1;314
48096;BEZIMST-919;ALT10IMST-3;AUSLAND;f;3;183
48097;BEZIMST-919;ALT10IMST-3;AUSLAND;f;2;210
48098;BEZIMST-919;ALT10IMST-3;AUSLAND;f;0;251
48099;BEZIMST-919;ALT10IMST-4;INLAND;m;1;1223
48100;BEZIMST-919;ALT10IMST-4;INLAND;m;3;937
48101;BEZIMST-919;ALT10IMST-4;INLAND;m;2;356
48102;BEZIMST-919;ALT10IMST-4;INLAND;m;0;374
48103;BEZIMST-919;ALT10IMST-4;INLAND;f;1;1137
48104;BEZIMST-919;ALT10IMST-4;INLAND;f;3;1047
48105;BEZIMST-919;ALT10IMST-4;INLAND;f;2;335
48106;BEZIMST-919;ALT10IMST-4;INLAND;f;0;284
48107;BEZIMST-919;ALT10IMST-4;AUSLAND;m;1;607
48108;BEZIMST-919;ALT10IMST-4;AUSLAND;m;3;285
48109;BEZIMST-919;ALT10IMST-4;AUSLAND;m;2;261
48110;BEZIMST-919;ALT10IMST-4;AUSLAND;m;0;413
48111;BEZIMST-919;ALT10IMST-4;AUSLAND;f;1;625
48112;BEZIMST-919;ALT10IMST-4;AUSLAND;f;3;402
48113;BEZIMST-919;ALT10IMST-4;AUSLAND;f;2;339
48114;BEZIMST-919;ALT10IMST-4;AUSLAND;f;0;416
48115;BEZIMST-919;ALT10IMST-5;INLAND;m;1;1166
48116;BEZIMST-919;ALT10IMST-5;INLAND;m;3;800
48117;BEZIMST-919;ALT10IMST-5;INLAND;m;2;228
48118;BEZIMST-919;ALT10IMST-5;INLAND;m;0;270
48119;BEZIMST-919;ALT10IMST-5;INLAND;f;1;1092
48120;BEZIMST-919;ALT10IMST-5;INLAND;f;3;837
48121;BEZIMST-919;ALT10IMST-5;INLAND;f;2;242
48122;BEZIMST-919;ALT10IMST-5;INLAND;f;0;206
48123;BEZIMST-919;ALT10IMST-5;AUSLAND;m;1;823
48124;BEZIMST-919;ALT10IMST-5;AUSLAND;m;3;401
48125;BEZIMST-919;ALT10IMST-5;AUSLAND;m;2;319
48126;BEZIMST-919;ALT10IMST-5;AUSLAND;m;0;381
48127;BEZIMST-919;ALT10IMST-5;AUSLAND;f;1;899
48128;BEZIMST-919;ALT10IMST-5;AUSLAND;f;3;561
48129;BEZIMST-919;ALT10IMST-5;AUSLAND;f;2;482
48130;BEZIMST-919;ALT10IMST-5;AUSLAND;f;0;442
48131;BEZIMST-919;ALT10IMST-6;INLAND;m;1;1485
48132;BEZIMST-919;ALT10IMST-6;INLAND;m;3;830
48133;BEZIMST-919;ALT10IMST-6;INLAND;m;2;190
48134;BEZIMST-919;ALT10IMST-6;INLAND;m;0;282
48135;BEZIMST-919;ALT10IMST-6;INLAND;f;1;1529
48136;BEZIMST-919;ALT10IMST-6;INLAND;f;3;891
48137;BEZIMST-919;ALT10IMST-6;INLAND;f;2;248
48138;BEZIMST-919;ALT10IMST-6;INLAND;f;0;261
48139;BEZIMST-919;ALT10IMST-6;AUSLAND;m;1;731
48140;BEZIMST-919;ALT10IMST-6;AUSLAND;m;3;338
48141;BEZIMST-919;ALT10IMST-6;AUSLAND;m;2;208
48142;BEZIMST-919;ALT10IMST-6;AUSLAND;m;0;348
48143;BEZIMST-919;ALT10IMST-6;AUSLAND;f;1;860
48144;BEZIMST-919;ALT10IMST-6;AUSLAND;f;3;480
48145;BEZIMST-919;ALT10IMST-6;AUSLAND;f;2;334
48146;BEZIMST-919;ALT10IMST-6;AUSLAND;f;0;356
48147;BEZIMST-919;ALT10IMST-7;INLAND;m;1;1906
48148;BEZIMST-919;ALT10IMST-7;INLAND;m;3;670
48149;BEZIMST-919;ALT10IMST-7;INLAND;m;2;143
48150;BEZIMST-919;ALT10IMST-7;INLAND;m;0;297
48151;BEZIMST-919;ALT10IMST-7;INLAND;f;1;2109
48152;BEZIMST-919;ALT10IMST-7;INLAND;f;3;723
48153;BEZIMST-919;ALT10IMST-7;INLAND;f;2;149
48154;BEZIMST-919;ALT10IMST-7;INLAND;f;0;337
48155;BEZIMST-919;ALT10IMST-7;AUSLAND;m;1;729
48156;BEZIMST-919;ALT10IMST-7;AUSLAND;m;3;216
48157;BEZIMST-919;ALT10IMST-7;AUSLAND;m;2;124
48158;BEZIMST-919;ALT10IMST-7;AUSLAND;m;0;260
48159;BEZIMST-919;ALT10IMST-7;AUSLAND;f;1;742
48160;BEZIMST-919;ALT10IMST-7;AUSLAND;f;3;228
48161;BEZIMST-919;ALT10IMST-7;AUSLAND;f;2;140
48162;BEZIMST-919;ALT10IMST-7;AUSLAND;f;0;315
48163;BEZIMST-919;ALT10IMST-8;INLAND;m;1;1329
48164;BEZIMST-919;ALT10IMST-8;INLAND;m;3;425
48165;BEZIMST-919;ALT10IMST-8;INLAND;m;2;48
48166;BEZIMST-919;ALT10IMST-8;INLAND;m;0;175
48167;BEZIMST-919;ALT10IMST-8;INLAND;f;1;1872
48168;BEZIMST-919;ALT10IMST-8;INLAND;f;3;448
48169;BEZIMST-919;ALT10IMST-8;INLAND;f;2;80
48170;BEZIMST-919;ALT10IMST-8;INLAND;f;0;241
48171;BEZIMST-919;ALT10IMST-8;AUSLAND;m;1;444
48172;BEZIMST-919;ALT10IMST-8;AUSLAND;m;3;97
48173;BEZIMST-919;ALT10IMST-8;AUSLAND;m;2;41
48174;BEZIMST-919;ALT10IMST-8;AUSLAND;m;0;220
48175;BEZIMST-919;ALT10IMST-8;AUSLAND;f;1;632
48176;BEZIMST-919;ALT10IMST-8;AUSLAND;f;3;123
48177;BEZIMST-919;ALT10IMST-8;AUSLAND;f;2;60
48178;BEZIMST-919;ALT10IMST-8;AUSLAND;f;0;277
48179;BEZIMST-919;ALT10IMST-9;INLAND;m;1;1573
48180;BEZIMST-919;ALT10IMST-9;INLAND;m;3;403
48181;BEZIMST-919;ALT10IMST-9;INLAND;m;2;31
48182;BEZIMST-919;ALT10IMST-9;INLAND;m;0;137
48183;BEZIMST-919;ALT10IMST-9;INLAND;f;1;2443
48184;BEZIMST-919;ALT10IMST-9;INLAND;f;3;491
48185;BEZIMST-919;ALT10IMST-9;INLAND;f;2;58
48186;BEZIMST-919;ALT10IMST-9;INLAND;f;0;274
48187;BEZIMST-919;ALT10IMST-9;AUSLAND;m;1;357
48188;BEZIMST-919;ALT10IMST-9;AUSLAND;m;3;99
48189;BEZIMST-919;ALT10IMST-9;AUSLAND;m;2;21
48190;BEZIMST-919;ALT10IMST-9;AUSLAND;m;0;88
48191;BEZIMST-919;ALT10IMST-9;AUSLAND;f;1;591
48192;BEZIMST-919;ALT10IMST-9;AUSLAND;f;3;124
48193;BEZIMST-919;ALT10IMST-9;AUSLAND;f;2;22
48194;BEZIMST-919;ALT10IMST-9;AUSLAND;f;0;148
48195;BEZIMST-919;ALT10IMST-10;INLAND;m;1;496
48196;BEZIMST-919;ALT10IMST-10;INLAND;m;3;145
48197;BEZIMST-919;ALT10IMST-10;INLAND;m;2;13
48198;BEZIMST-919;ALT10IMST-10;INLAND;m;0;43
48199;BEZIMST-919;ALT10IMST-10;INLAND;f;1;1045
48200;BEZIMST-919;ALT10IMST-10;INLAND;f;3;253
48201;BEZIMST-919;ALT10IMST-10;INLAND;f;2;45
48202;BEZIMST-919;ALT10IMST-10;INLAND;f;0;186
48203;BEZIMST-919;ALT10IMST-10;AUSLAND;m;1;106
48204;BEZIMST-919;ALT10IMST-10;AUSLAND;m;3;26
48205;BEZIMST-919;ALT10IMST-10;AUSLAND;m;2;5
48206;BEZIMST-919;ALT10IMST-10;AUSLAND;m;0;27
48207;BEZIMST-919;ALT10IMST-10;AUSLAND;f;1;219
48208;BEZIMST-919;ALT10IMST-10;AUSLAND;f;3;41
48209;BEZIMST-919;ALT10IMST-10;AUSLAND;f;2;6
48210;BEZIMST-919;ALT10IMST-10;AUSLAND;f;0;75
48495;BEZIMST-920;ALT10IMST-1;INLAND;m;1;13
48496;BEZIMST-920;ALT10IMST-1;INLAND;m;3;1
48497;BEZIMST-920;ALT10IMST-1;INLAND;m;2;315
48498;BEZIMST-920;ALT10IMST-1;INLAND;m;0;1391
48499;BEZIMST-920;ALT10IMST-1;INLAND;f;1;12
48500;BEZIMST-920;ALT10IMST-1;INLAND;f;3;3
48501;BEZIMST-920;ALT10IMST-1;INLAND;f;2;260
48502;BEZIMST-920;ALT10IMST-1;INLAND;f;0;1337
48503;BEZIMST-920;ALT10IMST-1;AUSLAND;m;2;8
48504;BEZIMST-920;ALT10IMST-1;AUSLAND;m;0;42
48505;BEZIMST-920;ALT10IMST-1;AUSLAND;f;2;2
48506;BEZIMST-920;ALT10IMST-1;AUSLAND;f;0;36
48507;BEZIMST-920;ALT10IMST-2;INLAND;m;1;388
48508;BEZIMST-920;ALT10IMST-2;INLAND;m;3;265
48509;BEZIMST-920;ALT10IMST-2;INLAND;m;2;1409
48510;BEZIMST-920;ALT10IMST-2;INLAND;m;0;1148
48511;BEZIMST-920;ALT10IMST-2;INLAND;f;1;350
48512;BEZIMST-920;ALT10IMST-2;INLAND;f;3;288
48513;BEZIMST-920;ALT10IMST-2;INLAND;f;2;1293
48514;BEZIMST-920;ALT10IMST-2;INLAND;f;0;1101
48515;BEZIMST-920;ALT10IMST-2;AUSLAND;m;1;72
48516;BEZIMST-920;ALT10IMST-2;AUSLAND;m;3;42
48517;BEZIMST-920;ALT10IMST-2;AUSLAND;m;2;316
48518;BEZIMST-920;ALT10IMST-2;AUSLAND;m;0;236
48519;BEZIMST-920;ALT10IMST-2;AUSLAND;f;1;57
48520;BEZIMST-920;ALT10IMST-2;AUSLAND;f;3;46
48521;BEZIMST-920;ALT10IMST-2;AUSLAND;f;2;272
48522;BEZIMST-920;ALT10IMST-2;AUSLAND;f;0;250
48523;BEZIMST-920;ALT10IMST-3;INLAND;m;1;988
48524;BEZIMST-920;ALT10IMST-3;INLAND;m;3;631
48525;BEZIMST-920;ALT10IMST-3;INLAND;m;2;710
48526;BEZIMST-920;ALT10IMST-3;INLAND;m;0;538
48527;BEZIMST-920;ALT10IMST-3;INLAND;f;1;916
48528;BEZIMST-920;ALT10IMST-3;INLAND;f;3;802
48529;BEZIMST-920;ALT10IMST-3;INLAND;f;2;785
48530;BEZIMST-920;ALT10IMST-3;INLAND;f;0;443
48531;BEZIMST-920;ALT10IMST-3;AUSLAND;m;1;526
48532;BEZIMST-920;ALT10IMST-3;AUSLAND;m;3;201
48533;BEZIMST-920;ALT10IMST-3;AUSLAND;m;2;372
48534;BEZIMST-920;ALT10IMST-3;AUSLAND;m;0;534
48535;BEZIMST-920;ALT10IMST-3;AUSLAND;f;1;383
48536;BEZIMST-920;ALT10IMST-3;AUSLAND;f;3;198
48537;BEZIMST-920;ALT10IMST-3;AUSLAND;f;2;392
48538;BEZIMST-920;ALT10IMST-3;AUSLAND;f;0;478
48539;BEZIMST-920;ALT10IMST-4;INLAND;m;1;1325
48540;BEZIMST-920;ALT10IMST-4;INLAND;m;3;912
48541;BEZIMST-920;ALT10IMST-4;INLAND;m;2;507
48542;BEZIMST-920;ALT10IMST-4;INLAND;m;0;486
48543;BEZIMST-920;ALT10IMST-4;INLAND;f;1;1241
48544;BEZIMST-920;ALT10IMST-4;INLAND;f;3;1011
48545;BEZIMST-920;ALT10IMST-4;INLAND;f;2;548
48546;BEZIMST-920;ALT10IMST-4;INLAND;f;0;372
48547;BEZIMST-920;ALT10IMST-4;AUSLAND;m;1;1206
