C-BEZIMST-0;C-ALTGRIMST-0;C-GLIMST-0;C-C11-0;C-IMST-0;F-DATA
B00-8;ALTGRIMST-15;GLIMST-1;C11-2;IMST-1;4823
B00-8;ALTGRIMST-15;GLIMST-1;C11-2;IMST-2;1029
B00-8;ALTGRIMST-15;GLIMST-1;C11-2;IMST-3;266
B00-8;ALTGRIMST-15;GLIMST-1;C11-2;IMST-4;880
B00-8;ALTGRIMST-15;GLIMST-2;C11-1;IMST-1;1002
B00-8;ALTGRIMST-15;GLIMST-2;C11-1;IMST-2;179
B00-8;ALTGRIMST-15;GLIMST-2;C11-1;IMST-3;76
B00-8;ALTGRIMST-15;GLIMST-2;C11-1;IMST-4;475
B00-8;ALTGRIMST-15;GLIMST-2;C11-2;IMST-1;1332
B00-8;ALTGRIMST-15;GLIMST-2;C11-2;IMST-2;191
B00-8;ALTGRIMST-15;GLIMST-2;C11-2;IMST-3;109
B00-8;ALTGRIMST-15;GLIMST-2;C11-2;IMST-4;521
B00-8;ALTGRIMST-16;GLIMST-1;C11-1;IMST-1;3648
B00-8;ALTGRIMST-16;GLIMST-1;C11-1;IMST-2;849
B00-8;ALTGRIMST-16;GLIMST-1;C11-1;IMST-3;112
B00-8;ALTGRIMST-16;GLIMST-1;C11-1;IMST-4;445
B00-8;ALTGRIMST-16;GLIMST-1;C11-2;IMST-1;4444
B00-8;ALTGRIMST-16;GLIMST-1;C11-2;IMST-2;809
B00-8;ALTGRIMST-16;GLIMST-1;C11-2;IMST-3;176
B00-8;ALTGRIMST-16;GLIMST-1;C11-2;IMST-4;626
B00-8;ALTGRIMST-16;GLIMST-2;C11-1;IMST-1;696
B00-8;ALTGRIMST-16;GLIMST-2;C11-1;IMST-2;122
B00-8;ALTGRIMST-16;GLIMST-2;C11-1;IMST-3;38
B00-8;ALTGRIMST-16;GLIMST-2;C11-1;IMST-4;238
B00-8;ALTGRIMST-16;GLIMST-2;C11-2;IMST-1;928
B00-8;ALTGRIMST-16;GLIMST-2;C11-2;IMST-2;149
B00-8;ALTGRIMST-16;GLIMST-2;C11-2;IMST-3;43
B00-8;ALTGRIMST-16;GLIMST-2;C11-2;IMST-4;283
B00-8;ALTGRIMST-17;GLIMST-1;C11-1;IMST-1;3394
B00-8;ALTGRIMST-17;GLIMST-1;C11-1;IMST-2;683
B00-8;ALTGRIMST-17;GLIMST-1;C11-1;IMST-3;95
B00-8;ALTGRIMST-17;GLIMST-1;C11-1;IMST-4;381
B00-8;ALTGRIMST-17;GLIMST-1;C11-2;IMST-1;4416
B00-8;ALTGRIMST-17;GLIMST-1;C11-2;IMST-2;760
B00-8;ALTGRIMST-17;GLIMST-1;C11-2;IMST-3;138
B00-8;ALTGRIMST-17;GLIMST-1;C11-2;IMST-4;609
B00-8;ALTGRIMST-17;GLIMST-2;C11-1;IMST-1;580
B00-8;ALTGRIMST-17;GLIMST-2;C11-1;IMST-2;112
B00-8;ALTGRIMST-17;GLIMST-2;C11-1;IMST-3;16
B00-8;ALTGRIMST-17;GLIMST-2;C11-1;IMST-4;116
B00-8;ALTGRIMST-17;GLIMST-2;C11-2;IMST-1;786
B00-8;ALTGRIMST-17;GLIMST-2;C11-2;IMST-2;98
B00-8;ALTGRIMST-17;GLIMST-2;C11-2;IMST-3;31
B00-8;ALTGRIMST-17;GLIMST-2;C11-2;IMST-4;185
B00-8;ALTGRIMST-18;GLIMST-1;C11-1;IMST-1;2249
B00-8;ALTGRIMST-18;GLIMST-1;C11-1;IMST-2;416
B00-8;ALTGRIMST-18;GLIMST-1;C11-1;IMST-3;73
B00-8;ALTGRIMST-18;GLIMST-1;C11-1;IMST-4;344
B00-8;ALTGRIMST-18;GLIMST-1;C11-2;IMST-1;3846
B00-8;ALTGRIMST-18;GLIMST-1;C11-2;IMST-2;643
B00-8;ALTGRIMST-18;GLIMST-1;C11-2;IMST-3;200
B00-8;ALTGRIMST-18;GLIMST-1;C11-2;IMST-4;862
B00-8;ALTGRIMST-18;GLIMST-2;C11-1;IMST-1;373
B00-8;ALTGRIMST-18;GLIMST-2;C11-1;IMST-2;66
B00-8;ALTGRIMST-18;GLIMST-2;C11-1;IMST-3;18
B00-8;ALTGRIMST-18;GLIMST-2;C11-1;IMST-4;68
B00-8;ALTGRIMST-18;GLIMST-2;C11-2;IMST-1;718
B00-8;ALTGRIMST-18;GLIMST-2;C11-2;IMST-2;122
B00-8;ALTGRIMST-18;GLIMST-2;C11-2;IMST-3;34
B00-8;ALTGRIMST-18;GLIMST-2;C11-2;IMST-4;188
B00-8;ALT10IMST-1;GLIMST-1;C11-1;IMST-1;8
B00-8;ALT10IMST-1;GLIMST-1;C11-1;IMST-2;3
B00-8;ALT10IMST-1;GLIMST-1;C11-1;IMST-3;2214
B00-8;ALT10IMST-1;GLIMST-1;C11-1;IMST-4;7306
B00-8;ALT10IMST-1;GLIMST-1;C11-2;IMST-1;11
B00-8;ALT10IMST-1;GLIMST-1;C11-2;IMST-2;2
B00-8;ALT10IMST-1;GLIMST-1;C11-2;IMST-3;2082
B00-8;ALT10IMST-1;GLIMST-1;C11-2;IMST-4;6790
B00-8;ALT10IMST-1;GLIMST-2;C11-1;IMST-1;1
B00-8;ALT10IMST-1;GLIMST-2;C11-1;IMST-3;55
B00-8;ALT10IMST-1;GLIMST-2;C11-1;IMST-4;196
B00-8;ALT10IMST-1;GLIMST-2;C11-2;IMST-3;50
B00-8;ALT10IMST-1;GLIMST-2;C11-2;IMST-4;188
B00-8;ALT10IMST-2;GLIMST-1;C11-1;IMST-1;2193
B00-8;ALT10IMST-2;GLIMST-1;C11-1;IMST-2;1870
B00-8;ALT10IMST-2;GLIMST-1;C11-1;IMST-3;8623
B00-8;ALT10IMST-2;GLIMST-1;C11-1;IMST-4;6436
B00-8;ALT10IMST-2;GLIMST-1;C11-2;IMST-1;2042
B00-8;ALT10IMST-2;GLIMST-1;C11-2;IMST-2;1886
B00-8;ALT10IMST-2;GLIMST-1;C11-2;IMST-3;8226
B00-8;ALT10IMST-2;GLIMST-1;C11-2;IMST-4;6013
B00-8;ALT10IMST-2;GLIMST-2;C11-1;IMST-1;216
B00-8;ALT10IMST-2;GLIMST-2;C11-1;IMST-2;188
B00-8;ALT10IMST-2;GLIMST-2;C11-1;IMST-3;886
B00-8;ALT10IMST-2;GLIMST-2;C11-1;IMST-4;785
B00-8;ALT10IMST-2;GLIMST-2;C11-2;IMST-1;172
B00-8;ALT10IMST-2;GLIMST-2;C11-2;IMST-2;163
B00-8;ALT10IMST-2;GLIMST-2;C11-2;IMST-3;858
B00-8;ALT10IMST-2;GLIMST-2;C11-2;IMST-4;736
B00-8;ALT10IMST-3;GLIMST-1;C11-1;IMST-1;6362
B00-8;ALT10IMST-3;GLIMST-1;C11-1;IMST-2;4195
B00-8;ALT10IMST-3;GLIMST-1;C11-1;IMST-3;4421
B00-8;ALT10IMST-3;GLIMST-1;C11-1;IMST-4;3000
B00-8;ALT10IMST-3;GLIMST-1;C11-2;IMST-1;5535
B00-8;ALT10IMST-3;GLIMST-1;C11-2;IMST-2;4886
B00-8;ALT10IMST-3;GLIMST-1;C11-2;IMST-3;4295
B00-8;ALT10IMST-3;GLIMST-1;C11-2;IMST-4;2339
B00-8;ALT10IMST-3;GLIMST-2;C11-1;IMST-1;1005
B00-8;ALT10IMST-3;GLIMST-2;C11-1;IMST-2;466
B00-8;ALT10IMST-3;GLIMST-2;C11-1;IMST-3;713
B00-8;ALT10IMST-3;GLIMST-2;C11-1;IMST-4;923
B00-8;ALT10IMST-3;GLIMST-2;C11-2;IMST-1;737
B00-8;ALT10IMST-3;GLIMST-2;C11-2;IMST-2;484
B00-8;ALT10IMST-3;GLIMST-2;C11-2;IMST-3;670
B00-8;ALT10IMST-3;GLIMST-2;C11-2;IMST-4;597
B00-8;ALT10IMST-4;GLIMST-1;C11-1;IMST-1;6774
B00-8;ALT10IMST-4;GLIMST-1;C11-1;IMST-2;4112
B00-8;ALT10IMST-4;GLIMST-1;C11-1;IMST-3;3837
B00-8;ALT10IMST-4;GLIMST-1;C11-1;IMST-4;3656
B00-8;ALT10IMST-4;GLIMST-1;C11-2;IMST-1;5870
B00-8;ALT10IMST-4;GLIMST-1;C11-2;IMST-2;4650
B00-8;ALT10IMST-4;GLIMST-1;C11-2;IMST-3;4257
B00-8;ALT10IMST-4;GLIMST-1;C11-2;IMST-4;3012
B00-8;ALT10IMST-4;GLIMST-2;C11-1;IMST-1;2132
B00-8;ALT10IMST-4;GLIMST-2;C11-1;IMST-2;848
B00-8;ALT10IMST-4;GLIMST-2;C11-1;IMST-3;1193
B00-8;ALT10IMST-4;GLIMST-2;C11-1;IMST-4;1751
B00-8;ALT10IMST-4;GLIMST-2;C11-2;IMST-1;1814
B00-8;ALT10IMST-4;GLIMST-2;C11-2;IMST-2;958
B00-8;ALT10IMST-4;GLIMST-2;C11-2;IMST-3;1513
B00-8;ALT10IMST-4;GLIMST-2;C11-2;IMST-4;1541
B00-8;ALT10IMST-5;GLIMST-1;C11-1;IMST-1;7180
B00-8;ALT10IMST-5;GLIMST-1;C11-1;IMST-2;4275
B00-8;ALT10IMST-5;GLIMST-1;C11-1;IMST-3;3225
B00-8;ALT10IMST-5;GLIMST-1;C11-1;IMST-4;3153
B00-8;ALT10IMST-5;GLIMST-1;C11-2;IMST-1;6391
B00-8;ALT10IMST-5;GLIMST-1;C11-2;IMST-2;5055
B00-8;ALT10IMST-5;GLIMST-1;C11-2;IMST-3;3821
B00-8;ALT10IMST-5;GLIMST-1;C11-2;IMST-4;2634
B00-8;ALT10IMST-5;GLIMST-2;C11-1;IMST-1;2953
B00-8;ALT10IMST-5;GLIMST-2;C11-1;IMST-2;1246
B00-8;ALT10IMST-5;GLIMST-2;C11-1;IMST-3;1475
B00-8;ALT10IMST-5;GLIMST-2;C11-1;IMST-4;1809
B00-8;ALT10IMST-5;GLIMST-2;C11-2;IMST-1;2884
B00-8;ALT10IMST-5;GLIMST-2;C11-2;IMST-2;1630
B00-8;ALT10IMST-5;GLIMST-2;C11-2;IMST-3;1892
B00-8;ALT10IMST-5;GLIMST-2;C11-2;IMST-4;1765
B00-8;ALT10IMST-6;GLIMST-1;C11-1;IMST-1;9724
B00-8;ALT10IMST-6;GLIMST-1;C11-1;IMST-2;4415
B00-8;ALT10IMST-6;GLIMST-1;C11-1;IMST-3;2520
B00-8;ALT10IMST-6;GLIMST-1;C11-1;IMST-4;3077
B00-8;ALT10IMST-6;GLIMST-1;C11-2;IMST-1;9286
B00-8;ALT10IMST-6;GLIMST-1;C11-2;IMST-2;5188
B00-8;ALT10IMST-6;GLIMST-1;C11-2;IMST-3;2898
B00-8;ALT10IMST-6;GLIMST-1;C11-2;IMST-4;2617
B00-8;ALT10IMST-6;GLIMST-2;C11-1;IMST-1;3453
B00-8;ALT10IMST-6;GLIMST-2;C11-1;IMST-2;1218
B00-8;ALT10IMST-6;GLIMST-2;C11-1;IMST-3;1051
B00-8;ALT10IMST-6;GLIMST-2;C11-1;IMST-4;1625
B00-8;ALT10IMST-6;GLIMST-2;C11-2;IMST-1;3448
B00-8;ALT10IMST-6;GLIMST-2;C11-2;IMST-2;1375
B00-8;ALT10IMST-6;GLIMST-2;C11-2;IMST-3;1344
B00-8;ALT10IMST-6;GLIMST-2;C11-2;IMST-4;1533
B00-8;ALT10IMST-7;GLIMST-1;C11-1;IMST-1;13236
B00-8;ALT10IMST-7;GLIMST-1;C11-1;IMST-2;4391
B00-8;ALT10IMST-7;GLIMST-1;C11-1;IMST-3;1727
B00-8;ALT10IMST-7;GLIMST-1;C11-1;IMST-4;2951
B00-8;ALT10IMST-7;GLIMST-1;C11-2;IMST-1;12621
B00-8;ALT10IMST-7;GLIMST-1;C11-2;IMST-2;4479
B00-8;ALT10IMST-7;GLIMST-1;C11-2;IMST-3;2074
B00-8;ALT10IMST-7;GLIMST-1;C11-2;IMST-4;2978
B00-8;ALT10IMST-7;GLIMST-2;C11-1;IMST-1;3152
B00-8;ALT10IMST-7;GLIMST-2;C11-1;IMST-2;818
B00-8;ALT10IMST-7;GLIMST-2;C11-1;IMST-3;565
B00-8;ALT10IMST-7;GLIMST-2;C11-1;IMST-4;1144
B00-8;ALT10IMST-7;GLIMST-2;C11-2;IMST-1;3079
B00-8;ALT10IMST-7;GLIMST-2;C11-2;IMST-2;885
B00-8;ALT10IMST-7;GLIMST-2;C11-2;IMST-3;564
B00-8;ALT10IMST-7;GLIMST-2;C11-2;IMST-4;1248
B00-8;ALT10IMST-8;GLIMST-1;C11-1;IMST-1;9749
B00-8;ALT10IMST-8;GLIMST-1;C11-1;IMST-2;2278
B00-8;ALT10IMST-8;GLIMST-1;C11-1;IMST-3;568
B00-8;ALT10IMST-8;GLIMST-1;C11-1;IMST-4;1654
B00-8;ALT10IMST-8;GLIMST-1;C11-2;IMST-1;10041
B00-8;ALT10IMST-8;GLIMST-1;C11-2;IMST-2;2320
B00-8;ALT10IMST-8;GLIMST-1;C11-2;IMST-3;719
B00-8;ALT10IMST-8;GLIMST-1;C11-2;IMST-4;1944
B00-8;ALT10IMST-8;GLIMST-2;C11-1;IMST-1;2014
B00-8;ALT10IMST-8;GLIMST-2;C11-1;IMST-2;326
B00-8;ALT10IMST-8;GLIMST-2;C11-1;IMST-3;167
B00-8;ALT10IMST-8;GLIMST-2;C11-1;IMST-4;975
B00-8;ALT10IMST-8;GLIMST-2;C11-2;IMST-1;2748
B00-8;ALT10IMST-8;GLIMST-2;C11-2;IMST-2;467
B00-8;ALT10IMST-8;GLIMST-2;C11-2;IMST-3;253
B00-8;ALT10IMST-8;GLIMST-2;C11-2;IMST-4;1196
B00-8;ALT10IMST-9;GLIMST-1;C11-1;IMST-1;7042
B00-8;ALT10IMST-9;GLIMST-1;C11-1;IMST-2;1532
B00-8;ALT10IMST-9;GLIMST-1;C11-1;IMST-3;207
B00-8;ALT10IMST-9;GLIMST-1;C11-1;IMST-4;826
B00-8;ALT10IMST-9;GLIMST-1;C11-2;IMST-1;8860
B00-8;ALT10IMST-9;GLIMST-1;C11-2;IMST-2;1569
B00-8;ALT10IMST-9;GLIMST-1;C11-2;IMST-3;314
B00-8;ALT10IMST-9;GLIMST-1;C11-2;IMST-4;1235
B00-8;ALT10IMST-9;GLIMST-2;C11-1;IMST-1;1276
B00-8;ALT10IMST-9;GLIMST-2;C11-1;IMST-2;234
B00-8;ALT10IMST-9;GLIMST-2;C11-1;IMST-3;54
B00-8;ALT10IMST-9;GLIMST-2;C11-1;IMST-4;354
B00-8;ALT10IMST-9;GLIMST-2;C11-2;IMST-1;1714
B00-8;ALT10IMST-9;GLIMST-2;C11-2;IMST-2;247
B00-8;ALT10IMST-9;GLIMST-2;C11-2;IMST-3;74
B00-8;ALT10IMST-9;GLIMST-2;C11-2;IMST-4;468
B00-8;ALT10IMST-10;GLIMST-1;C11-1;IMST-1;2249
B00-8;ALT10IMST-10;GLIMST-1;C11-1;IMST-2;416
B00-8;ALT10IMST-10;GLIMST-1;C11-1;IMST-3;73
B00-8;ALT10IMST-10;GLIMST-1;C11-1;IMST-4;344
B00-8;ALT10IMST-10;GLIMST-1;C11-2;IMST-1;3846
B00-8;ALT10IMST-10;GLIMST-1;C11-2;IMST-2;643
B00-8;ALT10IMST-10;GLIMST-1;C11-2;IMST-3;200
B00-8;ALT10IMST-10;GLIMST-1;C11-2;IMST-4;862
B00-8;ALT10IMST-10;GLIMST-2;C11-1;IMST-1;373
B00-8;ALT10IMST-10;GLIMST-2;C11-1;IMST-2;66
B00-8;ALT10IMST-10;GLIMST-2;C11-1;IMST-3;18
B00-8;ALT10IMST-10;GLIMST-2;C11-1;IMST-4;68
B00-8;ALT10IMST-10;GLIMST-2;C11-2;IMST-1;718
B00-8;ALT10IMST-10;GLIMST-2;C11-2;IMST-2;122
B00-8;ALT10IMST-10;GLIMST-2;C11-2;IMST-3;34
B00-8;ALT10IMST-10;GLIMST-2;C11-2;IMST-4;188
B00-9;ALTGRIMST-1;GLIMST-1;C11-1;IMST-1;539
B00-9;ALTGRIMST-1;GLIMST-1;C11-1;IMST-2;201
B00-9;ALTGRIMST-1;GLIMST-1;C11-1;IMST-3;8787
B00-9;ALTGRIMST-1;GLIMST-1;C11-1;IMST-4;32028
B00-9;ALTGRIMST-1;GLIMST-1;C11-2;IMST-1;483
B00-9;ALTGRIMST-1;GLIMST-1;C11-2;IMST-2;170
B00-9;ALTGRIMST-1;GLIMST-1;C11-2;IMST-3;8218
B00-9;ALTGRIMST-1;GLIMST-1;C11-2;IMST-4;30388
B00-9;ALTGRIMST-1;GLIMST-2;C11-1;IMST-1;10
B00-9;ALTGRIMST-1;GLIMST-2;C11-1;IMST-2;5
B00-9;ALTGRIMST-1;GLIMST-2;C11-1;IMST-3;190
B00-9;ALTGRIMST-1;GLIMST-2;C11-1;IMST-4;774
B00-9;ALTGRIMST-1;GLIMST-2;C11-2;IMST-1;19
B00-9;ALTGRIMST-1;GLIMST-2;C11-2;IMST-2;5
B00-9;ALTGRIMST-1;GLIMST-2;C11-2;IMST-3;172
B00-9;ALTGRIMST-1;GLIMST-2;C11-2;IMST-4;697
B00-9;ALTGRIMST-2;GLIMST-1;C11-1;IMST-1;5754
B00-9;ALTGRIMST-2;GLIMST-1;C11-1;IMST-2;4974
B00-9;ALTGRIMST-2;GLIMST-1;C11-1;IMST-3;15737
B00-9;ALTGRIMST-2;GLIMST-1;C11-1;IMST-4;15133
B00-9;ALTGRIMST-2;GLIMST-1;C11-2;IMST-1;5456
B00-9;ALTGRIMST-2;GLIMST-1;C11-2;IMST-2;4423
B00-9;ALTGRIMST-2;GLIMST-1;C11-2;IMST-3;14340
B00-9;ALTGRIMST-2;GLIMST-1;C11-2;IMST-4;14448
B00-9;ALTGRIMST-2;GLIMST-2;C11-1;IMST-1;517
B00-9;ALTGRIMST-2;GLIMST-2;C11-1;IMST-2;357
B00-9;ALTGRIMST-2;GLIMST-2;C11-1;IMST-3;2130
B00-9;ALTGRIMST-2;GLIMST-2;C11-1;IMST-4;2151
B00-9;ALTGRIMST-2;GLIMST-2;C11-2;IMST-1;534
B00-9;ALTGRIMST-2;GLIMST-2;C11-2;IMST-2;333
B00-9;ALTGRIMST-2;GLIMST-2;C11-2;IMST-3;2022
B00-9;ALTGRIMST-2;GLIMST-2;C11-2;IMST-4;2158
B00-9;ALTGRIMST-3;GLIMST-1;C11-1;IMST-1;7604
B00-9;ALTGRIMST-3;GLIMST-1;C11-1;IMST-2;6387
B00-9;ALTGRIMST-3;GLIMST-1;C11-1;IMST-3;14885
B00-9;ALTGRIMST-3;GLIMST-1;C11-1;IMST-4;7825
B00-9;ALTGRIMST-3;GLIMST-1;C11-2;IMST-1;7504
B00-9;ALTGRIMST-3;GLIMST-1;C11-2;IMST-2;6237
B00-9;ALTGRIMST-3;GLIMST-1;C11-2;IMST-3;13162
B00-9;ALTGRIMST-3;GLIMST-1;C11-2;IMST-4;7437
B00-9;ALTGRIMST-3;GLIMST-2;C11-1;IMST-1;1201
B00-9;ALTGRIMST-3;GLIMST-2;C11-1;IMST-2;944
B00-9;ALTGRIMST-3;GLIMST-2;C11-1;IMST-3;3866
B00-9;ALTGRIMST-3;GLIMST-2;C11-1;IMST-4;2601
B00-9;ALTGRIMST-3;GLIMST-2;C11-2;IMST-1;1150
B00-9;ALTGRIMST-3;GLIMST-2;C11-2;IMST-2;877
B00-9;ALTGRIMST-3;GLIMST-2;C11-2;IMST-3;3288
B00-9;ALTGRIMST-3;GLIMST-2;C11-2;IMST-4;2525
B00-9;ALTGRIMST-4;GLIMST-1;C11-1;IMST-1;11552
B00-9;ALTGRIMST-4;GLIMST-1;C11-1;IMST-2;8595
B00-9;ALTGRIMST-4;GLIMST-1;C11-1;IMST-3;8932
B00-9;ALTGRIMST-4;GLIMST-1;C11-1;IMST-4;4952
B00-9;ALTGRIMST-4;GLIMST-1;C11-2;IMST-1;10639
B00-9;ALTGRIMST-4;GLIMST-1;C11-2;IMST-2;9612
B00-9;ALTGRIMST-4;GLIMST-1;C11-2;IMST-3;8404
B00-9;ALTGRIMST-4;GLIMST-1;C11-2;IMST-4;4045
B00-9;ALTGRIMST-4;GLIMST-2;C11-1;IMST-1;2651
B00-9;ALTGRIMST-4;GLIMST-2;C11-1;IMST-2;1506
B00-9;ALTGRIMST-4;GLIMST-2;C11-1;IMST-3;2813
B00-9;ALTGRIMST-4;GLIMST-2;C11-1;IMST-4;2477
B00-9;ALTGRIMST-4;GLIMST-2;C11-2;IMST-1;2448
B00-9;ALTGRIMST-4;GLIMST-2;C11-2;IMST-2;1658
B00-9;ALTGRIMST-4;GLIMST-2;C11-2;IMST-3;2660
B00-9;ALTGRIMST-4;GLIMST-2;C11-2;IMST-4;2060
B00-9;ALTGRIMST-5;GLIMST-1;C11-1;IMST-1;13498
B00-9;ALTGRIMST-5;GLIMST-1;C11-1;IMST-2;9528
B00-9;ALTGRIMST-5;GLIMST-1;C11-1;IMST-3;6774
B00-9;ALTGRIMST-5;GLIMST-1;C11-1;IMST-4;5303
B00-9;ALTGRIMST-5;GLIMST-1;C11-2;IMST-1;14098
B00-9;ALTGRIMST-5;GLIMST-1;C11-2;IMST-2;11893
B00-9;ALTGRIMST-5;GLIMST-1;C11-2;IMST-3;6853
B00-9;ALTGRIMST-5;GLIMST-1;C11-2;IMST-4;4281
B00-9;ALTGRIMST-5;GLIMST-2;C11-1;IMST-1;5666
B00-9;ALTGRIMST-5;GLIMST-2;C11-1;IMST-2;2189
B00-9;ALTGRIMST-5;GLIMST-2;C11-1;IMST-3;3651
B00-9;ALTGRIMST-5;GLIMST-2;C11-1;IMST-4;5909
B00-9;ALTGRIMST-5;GLIMST-2;C11-2;IMST-1;5000
B00-9;ALTGRIMST-5;GLIMST-2;C11-2;IMST-2;2708
B00-9;ALTGRIMST-5;GLIMST-2;C11-2;IMST-3;4259
B00-9;ALTGRIMST-5;GLIMST-2;C11-2;IMST-4;5285
B00-9;ALTGRIMST-6;GLIMST-1;C11-1;IMST-1;17198
B00-9;ALTGRIMST-6;GLIMST-1;C11-1;IMST-2;13023
B00-9;ALTGRIMST-6;GLIMST-1;C11-1;IMST-3;7125
B00-9;ALTGRIMST-6;GLIMST-1;C11-1;IMST-4;5931
B00-9;ALTGRIMST-6;GLIMST-1;C11-2;IMST-1;17005
B00-9;ALTGRIMST-6;GLIMST-1;C11-2;IMST-2;15305
B00-9;ALTGRIMST-6;GLIMST-1;C11-2;IMST-3;7114
B00-9;ALTGRIMST-6;GLIMST-1;C11-2;IMST-4;4710
B00-9;ALTGRIMST-6;GLIMST-2;C11-1;IMST-1;8716
B00-9;ALTGRIMST-6;GLIMST-2;C11-1;IMST-2;3969
B00-9;ALTGRIMST-6;GLIMST-2;C11-1;IMST-3;5175
B00-9;ALTGRIMST-6;GLIMST-2;C11-1;IMST-4;8226
B00-9;ALTGRIMST-6;GLIMST-2;C11-2;IMST-1;8242
B00-9;ALTGRIMST-6;GLIMST-2;C11-2;IMST-2;4944
B00-9;ALTGRIMST-6;GLIMST-2;C11-2;IMST-3;6075
B00-9;ALTGRIMST-6;GLIMST-2;C11-2;IMST-4;7268
B00-9;ALTGRIMST-7;GLIMST-1;C11-1;IMST-1;17550
B00-9;ALTGRIMST-7;GLIMST-1;C11-1;IMST-2;12923
B00-9;ALTGRIMST-7;GLIMST-1;C11-1;IMST-3;5354
B00-9;ALTGRIMST-7;GLIMST-1;C11-1;IMST-4;5058
B00-9;ALTGRIMST-7;GLIMST-1;C11-2;IMST-1;16304
B00-9;ALTGRIMST-7;GLIMST-1;C11-2;IMST-2;13450
B00-9;ALTGRIMST-7;GLIMST-1;C11-2;IMST-3;5462
B00-9;ALTGRIMST-7;GLIMST-1;C11-2;IMST-4;3821
B00-9;ALTGRIMST-7;GLIMST-2;C11-1;IMST-1;12324
B00-9;ALTGRIMST-7;GLIMST-2;C11-1;IMST-2;6146
B00-9;ALTGRIMST-7;GLIMST-2;C11-1;IMST-3;6579
B00-9;ALTGRIMST-7;GLIMST-2;C11-1;IMST-4;8877
B00-9;ALTGRIMST-7;GLIMST-2;C11-2;IMST-1;11464
B00-9;ALTGRIMST-7;GLIMST-2;C11-2;IMST-2;7100
B00-9;ALTGRIMST-7;GLIMST-2;C11-2;IMST-3;8281
B00-9;ALTGRIMST-7;GLIMST-2;C11-2;IMST-4;7895
B00-9;ALTGRIMST-8;GLIMST-1;C11-1;IMST-1;16102
B00-9;ALTGRIMST-8;GLIMST-1;C11-1;IMST-2;10598
B00-9;ALTGRIMST-8;GLIMST-1;C11-1;IMST-3;3934
B00-9;ALTGRIMST-8;GLIMST-1;C11-1;IMST-4;3974
B00-9;ALTGRIMST-8;GLIMST-1;C11-2;IMST-1;14386
B00-9;ALTGRIMST-8;GLIMST-1;C11-2;IMST-2;11399
B00-9;ALTGRIMST-8;GLIMST-1;C11-2;IMST-3;4139
B00-9;ALTGRIMST-8;GLIMST-1;C11-2;IMST-4;2962
B00-9;ALTGRIMST-8;GLIMST-2;C11-1;IMST-1;13217
B00-9;ALTGRIMST-8;GLIMST-2;C11-1;IMST-2;6189
B00-9;ALTGRIMST-8;GLIMST-2;C11-1;IMST-3;6734
B00-9;ALTGRIMST-8;GLIMST-2;C11-1;IMST-4;8554
B00-9;ALTGRIMST-8;GLIMST-2;C11-2;IMST-1;12151
B00-9;ALTGRIMST-8;GLIMST-2;C11-2;IMST-2;7832
B00-9;ALTGRIMST-8;GLIMST-2;C11-2;IMST-3;8751
B00-9;ALTGRIMST-8;GLIMST-2;C11-2;IMST-4;7319
B00-9;ALTGRIMST-9;GLIMST-1;C11-1;IMST-1;15054
B00-9;ALTGRIMST-9;GLIMST-1;C11-1;IMST-2;9458
B00-9;ALTGRIMST-9;GLIMST-1;C11-1;IMST-3;3478
B00-9;ALTGRIMST-9;GLIMST-1;C11-1;IMST-4;3819
B00-9;ALTGRIMST-9;GLIMST-1;C11-2;IMST-1;13797
B00-9;ALTGRIMST-9;GLIMST-1;C11-2;IMST-2;10126
B00-9;ALTGRIMST-9;GLIMST-1;C11-2;IMST-3;3603
B00-9;ALTGRIMST-9;GLIMST-1;C11-2;IMST-4;2765
B00-9;ALTGRIMST-9;GLIMST-2;C11-1;IMST-1;11805
B00-9;ALTGRIMST-9;GLIMST-2;C11-1;IMST-2;5568
B00-9;ALTGRIMST-9;GLIMST-2;C11-1;IMST-3;6198
B00-9;ALTGRIMST-9;GLIMST-2;C11-1;IMST-4;7763
B00-9;ALTGRIMST-9;GLIMST-2;C11-2;IMST-1;12171
B00-9;ALTGRIMST-9;GLIMST-2;C11-2;IMST-2;7650
B00-9;ALTGRIMST-9;GLIMST-2;C11-2;IMST-3;7712
B00-9;ALTGRIMST-9;GLIMST-2;C11-2;IMST-4;6337
B00-9;ALTGRIMST-10;GLIMST-1;C11-1;IMST-1;15643
B00-9;ALTGRIMST-10;GLIMST-1;C11-1;IMST-2;8557
B00-9;ALTGRIMST-10;GLIMST-1;C11-1;IMST-3;2894
B00-9;ALTGRIMST-10;GLIMST-1;C11-1;IMST-4;3459
B00-9;ALTGRIMST-10;GLIMST-1;C11-2;IMST-1;14847
B00-9;ALTGRIMST-10;GLIMST-1;C11-2;IMST-2;9251
B00-9;ALTGRIMST-10;GLIMST-1;C11-2;IMST-3;2903
B00-9;ALTGRIMST-10;GLIMST-1;C11-2;IMST-4;2514
B00-9;ALTGRIMST-10;GLIMST-2;C11-1;IMST-1;11251
B00-9;ALTGRIMST-10;GLIMST-2;C11-1;IMST-2;4527
B00-9;ALTGRIMST-10;GLIMST-2;C11-1;IMST-3;4799
B00-9;ALTGRIMST-10;GLIMST-2;C11-1;IMST-4;6947
B00-9;ALTGRIMST-10;GLIMST-2;C11-2;IMST-1;12421
